	7.686792e-08        1.465096e+00	              000002
        5.320011e-02        8.180810e+00	              000009
        5.655340e-02        8.354888e+00	              000009
        6.011806e-02        8.536536e+00	              000009
        6.390740e-02        8.726257e+00	              000009
        6.793560e-02        8.924603e+00	              000009
        7.221769e-02        9.132176e+00	              000010
        7.676970e-02        9.349634e+00	              000010
        8.160862e-02        9.577702e+00	              000010
        8.675255e-02        9.817174e+00	              000010
        9.222071e-02        1.006893e+01	              000011
        9.803354e-02        1.033393e+01	              000011
        1.042128e-01        1.061327e+01	              000011
        1.107815e-01        1.090812e+01	              000011
        1.177642e-01        1.121982e+01	              000012
        1.251871e-01        1.154987e+01	              000012
        1.330778e-01        1.189992e+01	              000012
        1.414660e-01        1.227185e+01	              000013
        1.503828e-01        1.266777e+01	              000013
        1.598617e-01        1.309010e+01	              000014
        1.699380e-01        1.354156e+01	              000014
        1.806495e-01        1.402527e+01	              000015
        1.920362e-01        1.454482e+01	              000015
        2.041405e-01        1.510435e+01	              000016
        2.170079e-01        1.570864e+01	              000016
        2.306862e-01        1.636330e+01	              000017
        2.452268e-01        1.707490e+01	              000018
        2.606839e-01        1.785121e+01	              000018
        2.771152e-01        1.870146e+01	              000019
        2.945822e-01        1.963677e+01	              000020
        3.131503e-01        2.067055e+01	              000021
        3.328887e-01        2.181923e+01	              000022
        3.538712e-01        2.310308e+01	              000024
        3.761763e-01        2.454747e+01	              000025
        3.998873e-01        2.618451e+01	              000027
        4.250929e-01        2.805549e+01	              000029
        4.518872e-01        3.021442e+01	              000031
        4.803704e-01        3.273333e+01	              000033
        5.106490e-01        3.571042e+01	              000036
        5.428361e-01        3.928322e+01	              000040
